Date,Open,High,Low,Close,Adj Close,Volume
2002-06-18,63.000000,64.000000,63.000000,64.000000,55.709122,9000
2002-06-19,56.500000,56.500000,44.000000,45.500000,39.605705,418051
2002-06-20,48.950001,48.950001,43.000000,46.500000,40.476158,8750
2002-06-21,45.599998,48.000000,45.000000,47.500000,41.346615,11768
2002-06-24,47.299999,48.500000,47.299999,48.500000,42.217072,1284
2002-06-25,49.500000,49.500000,48.200001,49.000000,42.652298,8531
2002-06-26,48.200001,49.500000,48.200001,49.000000,42.652298,10576
2002-06-27,48.200001,49.000000,48.200001,49.000000,42.652298,320
2002-06-28,48.000000,51.500000,48.000000,51.500000,44.828434,2630
2002-07-01,49.750000,51.500000,49.500000,51.500000,44.828434,3600
2002-07-02,48.000000,51.500000,48.000000,51.500000,44.828434,7500
2002-07-03,47.500000,47.500000,47.500000,47.500000,41.346615,7500
2002-07-04,45.000000,47.500000,45.000000,47.500000,41.346615,3500
2002-07-05,45.750000,46.500000,43.000000,46.500000,40.476158,8000
2002-07-08,46.500000,46.500000,46.500000,46.500000,40.476158,0
2002-07-09,43.500000,46.500000,43.500000,46.500000,40.476158,1224
2002-07-10,43.599998,44.500000,43.000000,44.500000,38.735252,5167
2002-07-11,45.000000,45.000000,38.500000,38.500000,33.512516,26786
2002-07-12,42.250000,42.250000,38.799999,41.500000,36.123882,11425
2002-07-15,40.000000,41.500000,40.000000,41.500000,36.123882,4975
2002-07-16,38.799999,41.500000,38.799999,41.500000,36.123882,1000
2002-07-17,41.500000,41.500000,41.500000,41.500000,36.123882,1000
2002-07-18,43.000000,43.000000,41.500000,41.500000,36.123882,10000
2002-07-19,43.000000,43.000000,39.049999,41.500000,36.123882,8663
2002-07-22,38.799999,41.500000,38.799999,41.500000,36.123882,415
2002-07-23,38.500000,41.500000,38.500000,41.500000,36.123882,2500
2002-07-24,41.500000,41.500000,41.500000,41.500000,36.123882,2500
2002-07-25,41.500000,41.500000,41.500000,41.500000,36.123882,0
2002-07-26,38.000000,41.500000,38.000000,41.500000,36.123882,160
2002-07-29,41.500000,41.500000,41.500000,41.500000,36.123882,160
2002-07-30,41.500000,41.500000,41.500000,41.500000,36.123882,0
2002-07-31,36.000000,39.500000,36.000000,39.500000,34.382977,30163
2002-08-01,36.799999,39.500000,36.799999,39.500000,34.382977,630
2002-08-02,39.500000,39.500000,39.500000,39.500000,34.382977,630
2002-08-05,39.500000,39.500000,39.500000,39.500000,34.382977,0
2002-08-06,34.000000,37.500000,34.000000,37.500000,32.642067,33370
2002-08-07,35.000000,38.500000,35.000000,38.500000,33.512516,160
2002-08-08,35.599998,39.000000,35.599998,37.500000,32.642067,2800
2002-08-09,37.500000,37.500000,37.500000,37.500000,32.642067,0
2002-08-12,37.500000,37.500000,37.500000,37.500000,32.642067,0
2002-08-13,35.599998,39.000000,35.599998,37.500000,32.642067,1304
2002-08-14,35.599998,40.000000,35.599998,37.500000,32.642067,3742
2002-08-15,39.250000,39.250000,35.599998,37.500000,32.642067,5388
2002-08-16,39.400002,39.400002,38.500000,38.500000,33.512516,5038
2002-08-19,39.000000,39.000000,35.000000,38.500000,33.512516,9500
2002-08-20,37.500000,37.500000,37.500000,37.500000,32.642067,9500
2002-08-21,35.500000,37.500000,35.000000,37.500000,32.642067,3500
2002-08-22,34.000000,36.500000,33.000000,36.500000,31.771610,22836
2002-08-23,36.500000,36.500000,36.500000,36.500000,31.771610,22836
2002-08-26,36.500000,36.500000,36.500000,36.500000,31.771610,0
2002-08-27,36.500000,36.500000,36.500000,36.500000,31.771610,0
2002-08-28,36.500000,36.500000,36.500000,36.500000,31.771610,0
2002-08-29,33.000000,36.500000,33.000000,36.500000,31.771610,1750
2002-08-30,39.000000,39.000000,36.500000,36.500000,31.771610,1000
2002-09-02,33.000000,36.500000,33.000000,36.500000,31.771610,2750
2002-09-03,36.500000,36.500000,36.500000,36.500000,31.771610,132166
2002-09-04,27.500000,29.000000,27.500000,29.000000,25.243198,2000
2002-09-05,31.500000,31.799999,28.500000,28.500000,24.807970,23250
2002-09-06,29.500000,29.500000,29.500000,29.500000,25.678423,23250
2002-09-09,27.000000,27.000000,24.500000,24.500000,21.326149,20802
2002-09-10,23.000000,27.000000,23.000000,25.500000,22.196606,11750
2002-09-11,25.500000,25.500000,22.000000,22.000000,19.150011,256688
2002-09-12,22.799999,26.000000,22.000000,24.500000,21.326149,90113
2002-09-13,25.000000,26.500000,25.000000,26.500000,23.067060,10000
2002-09-16,27.500000,27.500000,26.500000,26.500000,23.067060,35000
2002-09-17,28.000000,28.000000,26.500000,26.500000,23.067060,2500
2002-09-18,25.000000,28.000000,25.000000,26.500000,23.067060,4000
2002-09-19,26.500000,26.500000,24.000000,26.500000,23.067060,2051517
2002-09-20,26.500000,26.500000,26.500000,26.500000,23.067060,2051517
2002-09-23,25.500000,25.500000,25.500000,25.500000,22.196606,5000
2002-09-24,26.500000,26.500000,26.500000,26.500000,23.067060,5000
2002-09-25,25.000000,26.500000,25.000000,26.500000,23.067060,5000
2002-09-26,25.000000,26.500000,25.000000,26.500000,23.067060,150
2002-09-27,26.500000,26.500000,26.500000,26.500000,23.067060,150
2002-09-30,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-10-01,25.000000,26.500000,25.000000,26.500000,23.067060,160
2002-10-02,22.000000,25.000000,22.000000,25.000000,21.761375,146971
2002-10-03,26.400000,26.400000,23.500000,25.000000,21.761375,105771
2002-10-04,27.000000,27.000000,26.500000,26.500000,23.067060,9167
2002-10-07,25.299999,25.500000,25.299999,25.500000,22.196606,1650
2002-10-08,25.299999,26.500000,25.299999,26.500000,23.067060,1000
2002-10-09,25.299999,26.500000,25.299999,26.500000,23.067060,657
2002-10-10,24.000000,26.500000,24.000000,26.500000,23.067060,136000
2002-10-11,25.000000,26.500000,25.000000,26.500000,23.067060,8024
2002-10-14,26.500000,26.500000,26.500000,26.500000,23.067060,8024
2002-10-15,25.000000,26.500000,25.000000,26.500000,23.067060,1000
2002-10-16,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-10-17,26.500000,28.000000,26.500000,26.500000,23.067060,203500
2002-10-18,27.000000,27.000000,26.500000,26.500000,23.067060,95951
2002-10-21,26.500000,26.500000,26.500000,26.500000,23.067060,95951
2002-10-22,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-10-23,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-10-24,27.700001,27.700001,25.000000,26.500000,23.067060,5000
2002-10-25,26.500000,26.500000,26.500000,26.500000,23.067060,5000
2002-10-28,25.000000,26.500000,25.000000,26.500000,23.067060,550
2002-10-29,26.500000,26.500000,26.500000,26.500000,23.067060,550
2002-10-30,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-10-31,26.500000,26.500000,26.500000,26.500000,23.067060,455
2002-11-01,26.500000,26.500000,26.500000,26.500000,23.067060,455
2002-11-04,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-11-05,25.000000,26.500000,25.000000,26.500000,23.067060,242
2002-11-06,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-11-07,26.500000,26.500000,26.500000,26.500000,23.067060,0
2002-11-08,25.450001,27.379999,23.620001,25.500000,22.196606,4682
2002-11-11,25.000000,31.500000,25.000000,31.500000,27.419334,50490
2002-11-12,32.630001,38.000000,32.630001,35.500000,30.901155,65986
2002-11-13,35.000000,36.500000,33.500000,35.000000,30.465931,16000
2002-11-14,35.000000,35.000000,35.000000,35.000000,30.465931,16000
2002-11-15,36.500000,36.500000,35.000000,35.000000,30.465931,4000
2002-11-18,33.000000,34.630001,32.000000,33.500000,29.160246,30156
2002-11-19,34.000000,35.000000,33.500000,33.500000,29.160246,7000
2002-11-20,33.500000,33.500000,33.500000,33.500000,29.160246,7000
2002-11-21,35.000000,35.000000,33.500000,33.500000,29.160246,7150
2002-11-22,32.500000,33.500000,32.450001,33.500000,29.160246,13856
2002-11-25,33.500000,33.500000,33.500000,33.500000,29.160246,13856
2002-11-26,33.500000,33.500000,33.500000,33.500000,29.160246,0
2002-11-27,33.500000,33.500000,33.500000,33.500000,29.160246,0
2002-11-28,33.500000,33.500000,33.500000,33.500000,29.160246,0
2002-11-29,32.500000,33.500000,32.500000,33.500000,29.160246,5650
2002-12-02,34.549999,34.549999,33.500000,33.500000,29.160246,1500
2002-12-03,35.000000,35.000000,32.500000,33.500000,29.160246,7021
2002-12-04,33.500000,34.500000,33.500000,33.500000,29.160246,10000
2002-12-05,35.000000,35.000000,33.500000,33.500000,29.160246,3000
2002-12-06,33.500000,33.500000,33.500000,33.500000,29.160246,3000
2002-12-09,32.000000,33.500000,32.000000,33.500000,29.160246,10308
2002-12-10,32.450001,33.500000,32.450001,33.500000,29.160246,2608
2002-12-11,30.750000,31.500000,30.750000,31.500000,27.419334,61529
2002-12-12,31.500000,31.500000,31.500000,31.500000,27.419334,61529
2002-12-13,31.500000,31.500000,31.500000,31.500000,27.419334,0
2002-12-16,31.500000,31.500000,31.500000,31.500000,27.419334,0
2002-12-17,31.500000,31.500000,31.500000,31.500000,27.419334,0
2002-12-18,31.500000,31.500000,31.500000,31.500000,27.419334,0
2002-12-19,31.500000,31.500000,31.500000,31.500000,27.419334,0
2002-12-20,29.750000,29.750000,29.000000,29.000000,25.243198,2000
2002-12-23,29.000000,29.000000,29.000000,29.000000,25.243198,0
2002-12-24,29.000000,29.000000,29.000000,29.000000,25.243198,0
2002-12-25,29.000000,29.000000,29.000000,29.000000,25.243198,0
2002-12-26,29.000000,29.000000,29.000000,29.000000,25.243198,0
2002-12-27,29.000000,29.000000,29.000000,29.000000,25.243198,0
2002-12-30,29.000000,29.000000,29.000000,29.000000,25.243198,0
2002-12-31,28.250000,29.000000,28.250000,29.000000,25.243198,900
2003-01-01,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-01-02,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-01-03,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-01-06,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-01-07,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-01-08,28.500000,28.500000,28.500000,28.500000,24.807970,11919
2003-01-09,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-10,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-13,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-14,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-15,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-16,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-17,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-20,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-21,27.450001,28.500000,27.219999,28.500000,24.807970,23927
2003-01-22,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-23,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-24,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-27,28.500000,28.500000,28.500000,28.500000,24.807970,25000
2003-01-28,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-01-29,27.450001,28.500000,25.750000,27.500000,23.937511,26905
2003-01-30,25.750000,27.500000,25.750000,27.500000,23.937511,11301
2003-01-31,26.500000,26.500000,26.500000,26.500000,23.067060,11301
2003-02-03,26.500000,26.500000,26.500000,26.500000,23.067060,0
2003-02-04,26.500000,26.500000,26.500000,26.500000,23.067060,0
2003-02-05,25.750000,27.500000,25.750000,27.500000,23.937511,1000
2003-02-06,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-07,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-10,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-11,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-12,26.000000,27.500000,26.000000,27.500000,23.937511,3000
2003-02-13,27.500000,27.500000,27.500000,27.500000,23.937511,3000
2003-02-14,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-17,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-18,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-19,27.500000,27.500000,26.200001,27.500000,23.937511,94477
2003-02-20,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-21,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-24,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-25,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-26,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-27,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-02-28,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-03,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-04,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-05,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-06,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-07,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-10,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-11,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-12,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-13,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-14,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-17,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-18,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-19,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-20,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-21,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-03-24,27.500000,32.500000,27.500000,32.500000,28.289789,4000
2003-03-25,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-03-26,30.370001,32.500000,30.370001,32.500000,28.289789,729
2003-03-27,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-03-28,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-03-31,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-04-01,30.750000,32.500000,30.750000,32.500000,28.289789,1000
2003-04-02,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-04-03,35.000000,35.000000,32.500000,32.500000,28.289789,500
2003-04-04,30.620001,34.500000,30.620001,34.500000,30.030701,8500
2003-04-07,34.500000,34.500000,34.500000,34.500000,30.030701,0
2003-04-08,34.500000,34.500000,34.500000,34.500000,30.030701,0
2003-04-09,34.549999,34.549999,33.500000,33.500000,29.160246,289
2003-04-10,33.500000,33.500000,33.500000,33.500000,29.160246,0
2003-04-11,32.450001,32.500000,32.450001,32.500000,28.289789,1
2003-04-14,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-04-15,32.500000,32.500000,32.500000,32.500000,28.289789,0
2003-04-16,28.250000,28.500000,27.219999,28.500000,24.807970,12441
2003-04-17,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-04-18,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-04-21,28.500000,28.500000,28.500000,28.500000,24.807970,0
2003-04-22,29.250000,29.250000,27.500000,27.500000,23.937511,1000
2003-04-23,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-04-24,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-04-25,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-04-28,25.620001,27.500000,25.620001,27.500000,23.937511,1300
2003-04-29,25.620001,27.500000,25.620001,27.500000,23.937511,3000
2003-04-30,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-05-01,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-05-02,25.620001,27.500000,25.620001,27.500000,23.937511,420
2003-05-05,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-05-06,27.500000,27.500000,27.500000,27.500000,23.937511,0
2003-05-07,30.000000,30.000000,28.150000,29.000000,25.243198,8845
2003-05-08,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-05-09,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-05-12,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-05-13,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-05-14,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-05-15,28.150000,29.000000,28.150000,29.000000,25.243198,1952
2003-05-16,29.000000,29.000000,29.000000,29.000000,25.243198,0
2003-05-19,33.000000,33.000000,31.000000,31.000000,26.984106,485
2003-05-20,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-21,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-22,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-23,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-26,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-27,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-28,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-29,31.000000,31.000000,31.000000,31.000000,26.984106,0
2003-05-30,37.000000,38.500000,32.500000,38.500000,33.512516,10000
2003-06-02,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-03,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-04,38.500000,38.500000,38.500000,38.500000,33.512516,12200
2003-06-05,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-06,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-09,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-10,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-11,38.500000,38.500000,38.500000,38.500000,33.512516,0
2003-06-12,39.000000,47.500000,39.000000,47.500000,41.346615,31201
2003-06-13,47.500000,47.500000,47.500000,47.500000,41.346615,0
2003-06-16,54.000000,54.000000,50.000000,51.500000,44.828434,30927
2003-06-17,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-18,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-19,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-20,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-23,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-24,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-25,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-26,51.500000,51.500000,51.500000,51.500000,44.828434,0
2003-06-27,48.500000,48.500000,48.000000,48.500000,42.217072,10000
2003-06-30,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-01,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-02,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-03,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-04,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-07,45.000000,47.500000,45.000000,47.500000,41.346615,19650
2003-07-08,47.500000,47.500000,47.500000,47.500000,41.346615,0
2003-07-09,47.500000,47.500000,47.500000,47.500000,41.346615,0
2003-07-10,47.500000,47.500000,47.500000,47.500000,41.346615,0
2003-07-11,48.500000,48.500000,47.220001,48.500000,42.217072,13048
2003-07-14,49.549999,49.549999,47.220001,48.500000,42.217072,3210
2003-07-15,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-16,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-17,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-18,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-21,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-22,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-23,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-24,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-25,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-28,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-29,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-30,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-07-31,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-08-01,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-08-04,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-08-05,48.500000,48.500000,48.500000,48.500000,42.217072,0
2003-08-06,54.000000,54.799999,53.250000,54.000000,47.004574,5600
2003-08-07,54.000000,54.750000,53.250000,54.000000,47.004574,477
2003-08-08,54.000000,54.750000,53.200001,54.000000,47.004574,5355
2003-08-11,54.000000,54.000000,54.000000,54.000000,47.004574,0
2003-08-12,54.500000,54.500000,54.500000,54.500000,47.439800,7500
2003-08-13,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-14,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-15,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-18,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-19,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-20,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-21,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-22,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-25,54.500000,54.500000,54.500000,54.500000,47.439800,0
2003-08-26,56.500000,59.000000,56.000000,58.000000,50.486397,3594
2003-08-27,58.000000,58.000000,58.000000,58.000000,50.486397,0
2003-08-28,58.000000,58.000000,56.000000,58.000000,50.486397,2000
2003-08-29,58.000000,59.630001,56.000000,58.500000,50.921616,42446
2003-09-01,58.500000,70.000000,57.369999,67.500000,58.755722,42499
2003-09-02,67.370003,68.500000,65.620003,68.500000,59.626167,12818
2003-09-03,68.500000,68.500000,68.500000,68.500000,59.626167,0
2003-09-04,70.000000,72.000000,69.500000,69.500000,60.496624,3000
2003-09-05,69.500000,72.000000,65.089996,66.500000,57.885262,70800
2003-09-08,66.500000,66.500000,66.500000,66.500000,57.885262,0
2003-09-09,66.750000,66.750000,66.000000,66.000000,57.450035,2000
2003-09-10,66.000000,67.000000,63.000000,65.000000,56.579578,62413
2003-09-11,63.599998,65.000000,63.599998,65.000000,56.579578,3252
2003-09-12,64.000000,65.000000,64.000000,65.000000,56.579578,355
2003-09-15,65.000000,65.000000,65.000000,65.000000,56.579578,0
2003-09-16,63.000000,63.500000,63.000000,63.500000,55.273895,12000
2003-09-17,62.450001,63.500000,62.000000,63.500000,55.273895,8360
2003-09-18,63.500000,63.500000,63.500000,63.500000,55.273895,0
2003-09-19,62.500000,62.500000,60.619999,62.500000,54.403442,1000
2003-09-22,60.000000,60.500000,60.000000,60.500000,52.662529,14685
2003-09-23,59.000000,59.000000,56.000000,59.000000,51.356846,26694
2003-09-24,56.000000,57.500000,56.000000,57.500000,50.051167,7090
2003-09-25,57.500000,57.500000,57.500000,57.500000,50.051167,0
2003-09-26,56.500000,56.500000,53.500000,56.500000,49.180714,500
2003-09-29,56.500000,56.500000,54.000000,56.500000,49.180714,5000
2003-09-30,56.500000,56.500000,56.500000,56.500000,49.180714,0
2003-10-01,56.500000,56.500000,54.000000,56.500000,49.180714,316
2003-10-02,56.500000,56.500000,56.500000,56.500000,49.180714,0
2003-10-03,56.500000,56.500000,56.500000,56.500000,49.180714,0
2003-10-06,56.500000,56.500000,56.500000,56.500000,49.180714,0
2003-10-07,54.000000,55.500000,54.000000,55.500000,48.310257,6000
2003-10-08,55.500000,55.500000,55.500000,55.500000,48.310257,0
2003-10-09,55.500000,55.500000,53.200001,55.500000,48.310257,27500
2003-10-10,58.500000,60.000000,58.000000,58.500000,50.921616,16000
2003-10-13,57.369999,58.500000,57.369999,58.500000,50.921616,2100
2003-10-14,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-10-15,60.000000,61.130001,58.500000,58.500000,50.921616,6425
2003-10-16,58.500000,61.130001,58.500000,58.500000,50.921616,5161
2003-10-17,58.500000,61.000000,55.500000,58.500000,50.921616,17762
2003-10-20,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-10-21,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-10-22,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-10-23,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-10-24,59.630001,59.630001,57.500000,57.500000,50.051167,833
2003-10-27,56.380001,57.500000,56.380001,57.500000,50.051167,5000
2003-10-28,56.500000,57.500000,55.619999,57.500000,50.051167,8833
2003-10-29,57.500000,57.500000,55.619999,57.500000,50.051167,250
2003-10-30,57.500000,57.500000,57.500000,57.500000,50.051167,0
2003-10-31,57.500000,57.500000,55.369999,57.500000,50.051167,38
2003-11-03,57.500000,59.000000,56.250000,58.500000,50.921616,5400
2003-11-04,58.500000,61.130001,58.500000,58.500000,50.921616,3235
2003-11-05,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-06,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-07,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-10,58.500000,58.560001,58.500000,58.500000,50.921616,36568
2003-11-11,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-12,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-13,58.500000,58.500000,56.750000,58.500000,50.921616,167
2003-11-14,58.500000,58.500000,56.750000,58.500000,50.921616,1000
2003-11-17,56.750000,58.500000,56.750000,58.500000,50.921616,438
2003-11-18,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-19,58.500000,58.500000,58.500000,58.500000,50.921616,0
2003-11-20,53.750000,55.000000,53.750000,55.000000,47.875023,5000
2003-11-21,56.500000,56.500000,55.000000,55.000000,47.875023,1450
2003-11-24,54.000000,55.000000,54.000000,55.000000,47.875023,20000
2003-11-25,55.000000,55.000000,55.000000,55.000000,47.875023,0
2003-11-26,54.000000,55.000000,54.000000,55.000000,47.875023,1000
2003-11-27,55.000000,55.000000,55.000000,55.000000,47.875023,0
2003-11-28,53.500000,55.000000,53.500000,55.000000,47.875023,1000
2003-12-01,55.000000,55.000000,55.000000,55.000000,47.875023,0
2003-12-02,55.000000,54.000000,53.500000,55.000000,47.875023,1065
2003-12-03,55.000000,55.000000,55.000000,55.000000,47.875023,0
2003-12-04,55.000000,55.000000,55.000000,55.000000,47.875023,0
2003-12-05,55.000000,55.000000,55.000000,55.000000,47.875023,0
2003-12-08,55.000000,56.000000,56.000000,55.000000,47.875023,8000
2003-12-09,57.500000,61.000000,59.380001,60.000000,52.227303,9000
2003-12-10,60.000000,61.380001,60.000000,59.500000,51.792080,10566
2003-12-11,59.500000,61.380001,58.250000,59.500000,51.792080,2163
2003-12-12,59.500000,58.250000,58.250000,59.500000,51.792080,410
2003-12-15,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-16,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-17,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-18,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-19,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-22,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-23,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-24,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-25,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-26,59.500000,59.500000,59.500000,59.500000,51.792080,0
2003-12-29,59.000000,56.750000,56.750000,59.000000,51.356846,720
2003-12-30,59.000000,59.000000,59.000000,59.000000,51.356846,0
2003-12-31,59.000000,59.000000,59.000000,59.000000,51.356846,0
2004-01-01,59.000000,59.000000,59.000000,59.000000,51.356846,0
2004-01-02,59.000000,61.099998,56.750000,59.000000,51.356846,2108
2004-01-05,59.000000,56.750000,56.750000,59.000000,51.356846,720
2004-01-06,59.000000,56.750000,56.750000,59.000000,51.356846,2171
